gene	differential_expression_T_test_p_value	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	HAP1_P1	HAP1_KO1	rratio
NOXO1	0.0314754261236132	2.170888428389928	2.978461239963128	2.1455423760741645	0.9674565553042228	1.2843347978607638	1.6056557161258695	1.2858156897636188	2.43163068147574	-0.6164527351769802
DEPTOR	0.0172842433244654	4.860876691068625	6.472478093697749	6.152560323835398	3.337787093766993	3.2847835074714857	2.627777733788335	3.083449445008938	5.828638369533924	-0.6160596667473027
CCND2	0.003040134252249	4.874812940918043	4.937247154463626	5.685795155681731	2.894176367218745	2.202199082225346	3.11097005869726	2.735781836047117	5.165951750354467	-0.6150979118024249
TRO	0.0040070318199855	0.9515050026087036	1.0490416998578926	1.117890320248213	0.6742651121382938	0.4971289920449087	0.483731352333608	0.5517084855056035	1.0394790075716032	-0.6130899396685144
MAMSTR	0.0176662090020494	1.844805676272953	1.6562650143000086	1.7657984623082956	0.6599522527874108	1.014971987147809	1.1269578852451134	0.9339607083934442	1.7556230509604192	-0.6109959131849966
AC093818.1	0.0387897394463041	1.318860701827706	1.3273917658973444	1.1219583527316306	0.5229730562564788	0.5232704009561083	0.9588668975066102	0.6683701182397325	1.2560702734855604	-0.6107751196377094
TBX6	0.0482435730219638	2.4346296423101763	1.8733874061765148	2.279334977300042	0.870209655589964	0.9038889930860976	1.7411830950982312	1.1717605812580976	2.1957840085955778	-0.6081721563080924
AC025171.1	0.0040169889499102	7.222565430404159	8.84194280612494	7.964663181020697	4.9680637363653215	4.094792606008524	3.7946142820630144	4.285823541478953	8.009723805849932	-0.6057315155115837
AARS	0.0006937443220722	58.2440643381434	58.810394758261374	59.96440144545457	33.27901746502996	32.504309785698375	29.03704380096956	31.606790350565962	59.00628684728645	-0.6047581065345361
CCDC71L	0.0062082964498942	5.761081389977331	5.748658872027384	4.8526908901400985	3.0303826711337005	2.2697586847091697	3.4977811647726478	2.9326408402051727	5.454143717381605	-0.6013038393589002
RP11-264B17.5	0.0100159260938555	2.7881192623113	2.864183307089654	2.865774507557703	1.7579692933798017	1.263059528359966	1.5610865712448296	1.5273717976615326	2.8393590256528856	-0.6009013520991586
RP11-762H8.1	0.0075799443343698	5.075538585569141	5.08925993069646	5.855538020545698	3.486361547518809	2.931840991720852	2.2053746683461326	2.874525735861931	5.3401121789371	-0.600290960757578
RP1-65P5.3	0.0203261692327459	61.86596353263781	75.29562401444893	62.230233621293	48.15689459095206	31.81043286386539	27.40017118000995	35.789166211609135	66.46394038945992	-0.599977354184955
CTD-3065J16.9	0.0402019518049555	5.099363090833039	3.863048083111156	3.6753687458530826	2.13737808396407	2.5312196749914864	2.146012795807632	2.2715368515877294	4.212593306599093	-0.5987098986779584
RP11-549B18.1	0.029785617802079	1.952696898926743	1.7401302865133956	1.5767644712915736	1.149767289413223	0.5730368020154397	1.119420547578042	0.9474082130022349	1.7565305522439043	-0.5984768217693089
EIF4EBP1	6.698246895767055e-05	925.625632979672	878.3697181752445	878.3697181752445	499.1099169301938	462.0470073558499	487.82093736617344	482.99262055073905	894.1216897767204	-0.5970877887809042
CXCL14	0.0297879124559029	6.59918651912811	6.349449629819468	7.678048704029106	4.382332788583204	4.51530271787771	2.2722002099126644	3.7232785721245265	6.875561617658895	-0.5948354705023216
FHIT	0.0338087234223183	4.937247154463626	3.612869945856937	5.322195410377069	2.5482540453632274	1.9003155760715853	3.07863044804931	2.509066689828041	4.6241041702325445	-0.5930146696041819
LTB4R	0.0302616441743011	4.030100715027188	5.620376719860964	4.384785961618303	3.3942052904705347	2.2085988891681367	2.042380135257272	2.548394771631981	4.678421132168818	-0.5894785169265464
NCR3LG1	0.0008513512339705	22.15636292827888	22.6105476981348	24.45145488080752	12.021032386349392	12.429113852806452	13.29677850107356	12.582308246743134	23.072788502407064	-0.5884421141509852
SLC38A1	0.000543238658917	34.29690056292113	32.29637081594878	34.697607193129514	18.172163761899814	18.060052738112663	19.094515192164423	18.4422438973923	33.76362619066647	-0.5869601356104468
RP11-642A1.2	0.0133092338985846	3.847969253114627	3.306130147263211	4.144856119850783	2.668111782484276	1.7287640534123454	1.778314678131802	2.058396838009475	3.7663185067428735	-0.5864395314260683
EPHA3	0.002382924917763	5.210192178377725	4.887340519274898	5.521534621037521	2.5478382277371643	2.656661872915081	3.354902277682392	2.8531341261115455	5.206355772896715	-0.5839629247689084
LINC01410	0.0062758265297935	2.303691071914	2.4372174960439623	1.9531699872456616	1.3141908719274376	1.352103064777335	1.0049268789902024	1.2237402718983252	2.231359518401208	-0.5832649171707595
HAPLN4	0.0463251497552019	1.3460694547749563	2.057501179781016	1.782443987733014	1.1163737108033185	0.785112652576989	0.9492551484816522	0.9502471706206532	1.7286715407629956	-0.5811481825368937
RP11-54O7.1	0.0030823027017038	10.721791246155709	10.73624385308159	9.514723455374687	5.372971393073235	5.762611640013034	5.925655853451897	5.687079628846056	10.324252851537329	-0.5792363912713201
FAM13A-AS1_2	0.0417121069935709	4.294997368246223	5.849315235628738	4.09180185103829	2.071945491944569	2.314579086042294	3.459507601340705	2.615344059775856	4.745371484971084	-0.5787555332756601
NARS	0.0065103496216485	34.02272681042222	39.476501717035575	39.57135396079551	21.878512021516027	19.685826765995586	20.986227575266724	20.85018878759278	37.690194162751105	-0.5753295255838227
TMEM143	0.0035923828123182	20.74026248576362	22.514222074792105	18.64190855140917	9.815360033773908	11.852721904221466	12.626874765919304	11.431652234638227	20.63213103732163	-0.5738860398753586
IRS4	0.0229964488383538	2.564746564515616	2.7201440994174724	1.9721375927737683	1.57457161467531	1.1086917704816075	1.339633497845847	1.340965627667588	2.4190094189022857	-0.573431354135272
MIR106B	0.0295095135267947	57.7594805929207	45.59489853584668	46.09685494910473	21.768664730909308	37.85468015202587	23.22922020900736	27.617521697314178	49.81707802595738	-0.573375633320967
HTR1D	0.007413785984577	4.738443815223568	4.396849311936201	5.4872820227087615	2.403552656110441	2.5865029133718043	3.118008264584821	2.7026879446890217	4.8741917166228435	-0.5731920972750004
EPRS	0.0028272087603267	17.89562099618181	18.30804681044426	20.761010663416943	10.679037931206024	9.543800726403832	11.38640690979217	10.53641518913401	18.988226156681005	-0.5725259025878059
SRPK3	0.0022785250037017	1.8694128130810463	1.9985150910015372	1.7042206405163578	1.139615180805418	1.0021172422440865	0.9515863105684658	1.0311062445393235	1.857382848199647	-0.5721168244930556
TMEM44-AS1	0.0460946966413062	5.148585836677326	5.626911631566068	3.681147732819192	3.0203105136437998	1.874835660360988	3.141247989263246	2.678798054422678	4.818881733687529	-0.5708655850196718
ABCA1	0.0136565586664897	3.074263544209392	2.5879886642784986	2.4299433764226444	1.6758838422325957	1.4414555073263386	1.393006423949508	1.5034485911694808	2.6973985283035113	-0.5684329389658032
NEUROG2	0.0119692617527039	8.105457616105653	8.901953847004462	8.295119886929848	4.776513324115352	5.640083343399318	3.6898594656495542	4.702152044388074	8.434177116679988	-0.5681990800523573
GBA	0.0090562688432535	8.605116520665641	7.374868881783182	8.754702437532108	5.648912324726105	3.636828017849224	4.507303184462802	4.5976811756793765	8.244895946660309	-0.5679879881175245
PTPN13	3.892700339769301e-05	11.152042571446335	11.676305836864415	11.73871256393224	6.100286101236701	6.479961974303374	6.708207735464748	6.429485270334941	11.52235365741433	-0.5673923888885863
SARS	4.584164532737072e-05	100.31944655575272	105.38190596044582	105.76016835573124	57.42820295417136	55.59485561239658	61.12371078926896	58.0489231186123	103.82050695730993	-0.5655370976129244
INA	0.0074012415680195	13.779384638750562	15.127048137739996	13.910969542792238	9.491893528147369	6.548726781317885	7.905612012815326	7.982077440760193	14.27246743976093	-0.5653128412890229
UST	0.0027860175018913	23.0863537760173	20.361099939055503	21.457370823379225	12.733586306230212	11.812570277967984	11.766106362038396	12.104087648745528	21.634941512817345	-0.5649749919259577
ADGRG6	0.0212659759426748	1.4312039353762305	1.9755968028057165	1.7737185331705143	1.1563013856912792	0.7652957767161707	0.9772979154888152	0.966298359298755	1.7268397571174872	-0.5647994012507493
SHISA3	7.526180252309322e-05	115.15562660730436	117.42307605081837	112.05601097631424	64.74298482773115	62.69359742595743	65.54375223625267	64.32677816331375	114.87823787814564	-0.564174606620796
ST6GAL1	0.0004381624955406	52.63339884034438	53.90987833949964	56.021199189556285	29.64479219563485	30.357271536645385	31.0321445616907	30.34473609799031	54.1881587898001	-0.5641217593094315
CHPT1	0.0061980114447764	5.676795415580162	6.403881357824292	5.185814371649324	3.6753687458530826	3.0964320432412875	2.901999323807926	3.2246000376340986	5.755497048351259	-0.5636680731808487
RP11-24N18.1	0.0075742864135412	29.65691338905461	33.32218263260213	26.7098184755966	13.181348086520146	18.06388549458273	19.01182345616937	16.752352345757416	29.89630483241778	-0.5635297254734195
GPM6B	0.0029046574685741	4.218015653923319	4.2684377141682965	4.919006502529361	2.830939616296611	2.220980734371459	2.4608023285951237	2.504240893087731	4.4684866235403256	-0.5634081428733313
FAM186B	0.008476633052519	1.6802226788848902	1.4638929546152244	1.3880979185219484	0.7106916774815263	0.7811814998689509	1.0483611938586803	0.8467447904030525	1.510737850674021	-0.5633068500284754
TRA2A	0.0212828124674557	2.679312181982041	2.172655314549149	2.729683684448087	1.869940838016669	1.2710737916412131	1.111911557301055	1.417642062319646	2.5272170603264255	-0.562542267548716
MAP4K1	0.02453133367759	1.5979511279411227	1.3869805551388763	1.6827933724130169	0.999898596955086	0.5799383107853943	1.0428278645784956	0.8742215907729921	1.5559083518310055	-0.5610290619501229
CDC42EP1	0.0015299505583665	44.20845508202899	45.62313863296513	44.00184142577955	27.615289323441846	24.09693960369616	23.497391697508984	25.069873541548997	44.611145046924555	-0.5608778947616596
TMEM79	0.0065102970714067	3.422338210708433	3.4483607169879904	3.3719216594255297	2.1714334209676687	1.911145522321128	1.7185791008819342	1.9337193480569101	3.4142068623739843	-0.5536678914639654
LRRN1	0.0014427356644351	47.99143970244072	47.92260096556089	53.89686817896226	27.27279372199419	26.83834684290886	31.203169293567143	28.438103286156732	49.93696961565462	-0.5486148984239355
TMED10P1	0.003633571271402	3.9419956131765073	3.73065412813065	3.8210789294954095	2.482186248070939	1.9804247382882625	2.0881485426923665	2.183586509683856	3.831242890267523	-0.547864709378785
RP11-162P23.2	0.0242275043343898	4.589697626934624	5.363666121616251	4.299694566267622	3.5850693484161917	2.1292910423224165	2.417348226222431	2.7105695389870132	4.751019438272832	-0.5469210125361642
TUBE1	0.0198592971076063	2.1008952310492512	2.3855405864253383	1.959691398846471	1.1691626802005577	1.5774268211031026	0.934388180288108	1.2269925605305894	2.14870907210702	-0.5460888501903802
HLCS	0.0085746599938248	4.095488221556294	3.72458252769932	4.64879501931954	2.429322100888101	1.9189198992964625	2.7881192623113	2.3787870874986212	4.156288589525051	-0.5439880392742363
DLEC1	0.0251458071740232	1.2078402363426783	1.0709447043752862	0.9036996359400707	0.5554763956276658	0.6638819754001096	0.6042765745496163	0.6078783151924639	1.0608281922193452	-0.5428754247856489
RP11-458J1.1	0.0489101992707202	2.0428180738699555	1.669782787619324	1.9975689439772368	1.3899104239824929	0.6503160475086104	1.2325247673815551	1.0909170796242194	1.9033899351555055	-0.5426783903727757
GPR75	0.0454917851424012	3.8615507476617545	4.344607423149173	3.2112631822346027	2.410081695159377	1.3354599632426527	2.801414486491547	2.182318714964526	3.805807117681844	-0.5422359008778009
SHMT2	0.00092940408556	43.94427127082471	45.85437733219075	40.8568722256445	28.00770183575321	23.922471614755832	23.06252537557383	24.997566275360956	43.55184027621999	-0.5413401788357604
SPIN2A	0.0427303258586289	1.5681612584404323	1.2596973682416743	1.7829950123836078	0.917571757156443	0.9234321197718196	0.8056694164977979	0.8822244311420202	1.536951213021905	-0.5412808974489824
ZNF331	0.0037950460909328	5.46140903530774	5.696995502785309	5.720915950926852	2.801414486491547	3.4036902103179814	3.498716516951148	3.2346070712535586	5.626440163006634	-0.539853366880911
RP5-890E16.4	0.0151195245948781	150.52399895476998	132.91066620204987	118.32524818833625	71.5170046683297	75.20860318370796	84.34992056687723	77.0251761396383	133.91997111505202	-0.539427388739313
WBSCR27	0.0429142317620475	4.15233812665892	3.1321419168296223	4.552596729252225	2.7865990126390887	2.5046545856026934	1.538534572077408	2.2765960567730636	3.9456922575802564	-0.5364895088377664
RP11-307C12.11	0.004492725911256	6.454529349767738	5.586725928231044	5.511228390285347	3.839422100382857	3.488906588006745	2.8037925655998053	3.3773737513298023	5.850827889428043	-0.5360641724978853
SLC7A3	0.0016160565850776	49.31590748344709	54.0196230181773	49.31590748344709	30.85459897082592	28.74960569604538	28.741058636241707	29.448421101037667	50.88381266169049	-0.5336685053216641
ANKRD18EP	0.0391927840170565	5.237507379662606	5.138819016480777	5.194191698385133	2.139735357565276	3.241540439402508	3.638762182577945	3.006679326515243	5.190172698176172	-0.5327638866929847
CLCNKA	0.0183925219891436	0.9991687714173352	1.0643265883837345	1.156447060891613	0.482705687767585	0.7791308525681456	0.6073804320120094	0.6230723241159133	1.073314140230894	-0.5308245798675907
SLC25A16	0.001577309177111	3.336952611935376	2.9261232770428784	3.162192950295452	2.0721723772401783	1.717487443941523	1.6833442535342176	1.8243346915719731	3.1417562797579017	-0.5305668364883517
PCDH19	0.0088581330487012	3.825657049870195	3.913233130187717	4.029125763912477	2.370176063730528	1.9071315643431337	2.5598371109053955	2.279048246326352	3.922671981323463	-0.5300541380983816
RP11-566K11.4	0.028653946406769	6.555413082957583	4.854941313694794	5.807494630133037	2.412822151123453	4.198139304443084	3.431471576918535	3.3474776774950237	5.739283008928471	-0.526437399194861
RP11-54O7.2	0.0228647735272256	11.28900691750423	11.29804207935689	11.142255170766717	7.698429047510488	5.207306791488167	6.781363221838434	6.562366353612362	11.24310138920928	-0.525763782586838
PDGFRA	4.600378352197595e-06	9.523289481567955	9.439047179696288	9.255907700359913	5.449342377548017	5.6254580495939726	5.432719184130978	5.50250653709099	9.40608145387472	-0.5236679582465105
CEP83	0.0137312266729446	1.0722521196667316	1.3821350740904406	1.2839694929231265	0.5700975209735696	0.8167386521802794	0.804022363283243	0.730286178812364	1.2461188955600997	-0.5219908848002931
PACSIN1	0.0098647860687763	5.3025756819637735	5.196020923369111	4.825461788995423	3.586823294449852	2.8464114662185644	2.5510766569046357	2.9947704725243507	5.108019464776103	-0.521610212927674
RP11-210M15.2	0.0200608279610043	2.2033677744722304	1.8215970456945212	2.009976813577714	1.486833099088966	0.9010430210236732	1.1533916933051749	1.1804226044726047	2.011647211248155	-0.5208060316737542
FERMT3	0.011395615575506	1.3750975568871595	1.0820635947723252	1.29296061428667	0.8245185733650425	0.7907204345744354	0.5919310390159102	0.7357233489851294	1.2500405886487183	-0.5180044112155925
KLK1	0.0280037407607808	1.859471005300643	1.4574496878842496	1.562485786065956	1.0861651893088016	0.6568686786442558	1.1316720118957155	0.9582352932829243	1.6264688264169493	-0.5170677200852049
GRPEL2	0.005495291964432	12.702064166717523	11.875722404002302	14.13869100946451	7.260504592254713	7.245956410166157	8.309484221172031	7.605315074530967	12.90549252672811	-0.5168180166510641
RP11-568K15.1	0.0038791880219061	3.814740693762714	3.550308607260792	4.054897815258735	2.173235869604883	2.611612542845	1.9503429763157336	2.2450637962552054	3.8066490387607472	-0.5160804172564231
SLC7A1	0.0036838379997761	54.37918568219924	47.541850919881576	47.28073569789347	32.04042449281018	28.66225529825041	27.467539724650248	29.390073171903612	49.733924099991434	-0.5142270772337227
PTPRCAP	0.041694893122632	3.925073948878399	4.891804757467667	4.894468618560988	1.8148672052197092	2.7738817988215083	3.519018223479462	2.7025890758402262	4.570449108302352	-0.5136395506721319
THSD4	0.0042796553213568	7.465042622975499	6.363995468618634	7.484003708317688	4.448169095755852	3.58141328597687	4.581054060375677	4.2035454807028	7.104347266637273	-0.5130578881050708
SAYSD1	0.0325590804827982	7.236487445681057	5.2434465646322455	7.0020184172542015	3.154682192157081	4.181474272353274	4.208080720063444	3.8480790615245994	6.493984142522501	-0.5116783815365766
PCDHGC3	0.00075787412438	11.771376374041507	13.07429387203874	12.071769595961555	7.939044572043048	7.295056523500119	6.678253657562025	7.304118251035064	12.305813280680601	-0.5101185612561842
EIF1	0.0001817402866123	21.488645474094344	22.76278685870913	21.83255224630683	14.01528842170588	12.400411090256116	12.829820786910224	13.081840099624074	22.027994859703437	-0.5096096162481486
KRT8	0.0001233628623384	7.721292360567706	7.990182357191088	7.479153996532297	4.587853172713091	4.863369361721297	4.334824087795622	4.59534887407667	7.730209571430364	-0.5086764565213556
DUSP5	0.0205891082156009	4.167318947097548	3.5834220639708505	3.612320966149364	2.568612077126606	2.5621908538873863	1.6248027488951635	2.2518685599697186	3.7876873257392543	-0.5085866559836456
AC009166.5	0.0282428266977717	10.117975874750394	7.4579601261104	9.19459980072075	6.358671008108661	3.8963702533310176	5.68825259889915	5.31443128677961	8.923511933860516	-0.5069665739148305
CREB3L1	0.04056318973408	3.524558368437551	2.914898751405128	3.507688632153929	2.6415313503165514	1.8178068917433732	1.4665123790661172	1.9752835403753473	3.315715250665536	-0.5066838089473422
RP11-477D19.2	0.0415288369050916	1.520580537549372	1.5293071417362387	1.3058297749912435	1.1585958469202131	0.7783123853220983	0.6604938492033744	0.8658006938152286	1.4519058180922848	-0.5057630215610701
YARS	0.004256063151749	20.90002068741929	21.22957084386784	23.472996987945116	13.59527321482973	12.635731480106736	12.942157488717138	13.057720727884535	21.86752950641075	-0.5044950984989831
CLDN22	0.0371842708905455	2.0369482787146627	2.8187890695394	2.195147236842217	1.6735921617202087	1.1892622294242827	1.3488105018031893	1.403888297649227	2.35029486169876	-0.5041877414494083
SIRT1	0.0283055444569794	3.493245603498451	3.240723393753305	3.108989785691113	2.449402065876109	1.956516867411657	1.487736900687354	1.9645519446583732	3.2809862609809564	-0.5019253562608016
PCDHGA5	0.0048723287116244	8.100718205005627	9.390897224261098	8.847966397461425	5.56110249862095	5.181051354070448	5.033523881874578	5.258559244855326	8.779860608909383	-0.501666341473573
STRA6	0.0017538310887096	4.280079985758323	4.267932438597995	3.792893070234029	2.2993742556191514	2.676984524893747	2.4155935224956155	2.463984101002838	4.1136351648634495	-0.5015951812295565
LINC00482	0.0372516545950893	1.2125022361949156	1.192425750773027	1.3317437291964167	0.6687063300617674	0.5963534083157871	0.9754208554495166	0.7468268646090238	1.245557238721453	-0.5006367730787951
RP11-363E6.3	0.0418730102416868	14.7600986060528	10.769119664684904	12.45413835108318	7.072146718489788	8.048462137096427	7.716930623589973	7.612513159725396	12.661118873940296	-0.49804649762128067
PCDHGB7	0.0059668790596043	9.597921253366437	11.09162764540268	10.1163789674167	6.490344040862027	6.052248505462777	5.985292964148975	6.175961836824594	10.26864262206194	-0.4977536304347769
GPLD1	0.0330788244693887	3.631290271730752	2.5964817744483004	3.065579412751322	1.6861065961219868	1.634998148801276	2.276635301473281	1.8659133487988477	3.097783819643458	-0.4963519848376216
THRB	0.0005059061898096	12.337327733687502	12.136618614933184	13.13284072436209	8.193832009472825	6.96123178926367	7.545708467252233	7.566924088662909	12.535595690994258	-0.49433321362622584
RFX4	0.001506219679728	4.119251531124662	4.218015653923319	4.318710710013818	2.4299433764226444	2.794042063115369	2.420941509086619	2.5483089828748775	4.218659298353933	-0.4936775956560971
RP11-265N6.1	0.0103419843949371	6.402441576846485	6.135124164225139	7.505645624923402	3.827373293733277	4.522291188499829	3.780225631570604	4.043296704601237	6.6810704553316755	-0.49192156728564296
ACAD8	0.0454318904194686	2.513695377572781	3.2672394552100705	2.331253737014555	1.9157201506722608	1.4042839353847747	1.592964684325784	1.637656256794273	2.704062856599135	-0.4912370293670971
POLE4	0.0289254543879183	2.044584637325974	1.9880187497339985	2.2892613183493262	1.6056557161258695	1.259052338602525	0.964155985623354	1.2762880134505827	2.107288235136433	-0.491196391411529
CLIC4	0.0076663098868281	33.27901746502996	30.1820975407277	35.23318998261123	19.073315642344955	20.01928562967174	20.71871944096526	19.93710690432732	32.89810166278963	-0.4906196118066938
PCDHGB2	0.0057383565729523	9.700423915094168	11.09945095649715	10.28045877255208	6.532817810434293	6.116920051977748	6.186025219439529	6.278587693950523	10.360111214714466	-0.49060609163837876
PCDHGB1	0.0059402411293991	9.406253053700553	10.97228021280543	10.200406065140784	6.539289342213794	5.93886453759189	6.060332099992102	6.1794953265992625	10.192979777215589	-0.49027217023297465
PCDHGC4	0.0082505770188495	9.063823666647064	10.613830558833024	9.506338341091777	6.226342215661287	5.716319353208241	5.772735493586436	5.905132354151988	9.727997522190622	-0.4890722712952984
SOX21	0.0030423507726905	29.790057634702137	28.31597328240788	25.60221624526849	15.390491175590398	17.400902914575358	18.033855192808748	16.9417497609915	27.902749054126172	-0.4888447672622701
CDH10	0.0039373152476834	18.10192828249446	15.712397094710193	16.104448942482637	10.028838501737036	9.442711460596708	10.85059884957613	10.107382937303292	16.639591439895764	-0.48844466745823567
PCDHGA12	0.0051095359235555	9.42570530029552	10.9735492432139	9.965697616930589	6.571981391975645	5.91483775712319	5.959582507963209	6.148800552354015	10.12165072014667	-0.48835156459456314
SHROOM1	0.0113699571256858	6.775785036194542	6.085997035776871	6.225416647562677	4.60229772443728	3.2282449946518152	3.787687279123628	3.872743332737574	6.36239957317803	-0.48649173994463907
STON2	0.0072514700715312	7.722882233411	7.790177362853792	6.496514567483932	3.753405168837996	4.623970854589557	5.022444829388469	4.466606950938674	7.3365247212495746	-0.4862976792969777
APOBEC3G	0.0489561604664375	1.5550089030061969	1.9787553314576671	1.9244152861961268	0.8712861968082025	1.5043778464890654	0.9518851740171156	1.109183072438128	1.8193931735533304	-0.4850207346230547
PCDHGB5	0.0038712058467898	9.285078110581994	10.645332360028812	9.844938296327673	6.4074933299717385	5.826850828646656	5.918221137927671	6.050855098848689	9.92511625564616	-0.4850110294805261
PCDHGA6	0.0066802869583525	5.869729538038462	6.791038384568132	5.968938837708632	4.034401794372403	3.647302157238893	3.6793906771823934	3.78703154293123	6.2099022534384085	-0.4847227679725233
NFKBIL1	0.006472467882941	3.024095785564087	2.5598371109053955	3.054579260119656	1.4948715906086087	1.8065400997960437	1.9704476586180464	1.7572864496742329	2.8795040521963795	-0.4840493018045186
SLC38A2	2.766437818453238e-05	19.974161479124493	19.10286912869492	19.47420308818499	11.806632246927473	11.644669555442482	12.329217889944625	11.926839897438192	19.517077898668134	-0.48277940748018583
C11orf72	0.0434419575389524	1.441323007199631	1.4363308147319576	1.33697771982047	0.7075152670680499	0.7538099944509744	1.1142891214766255	0.8585381276652165	1.4048771805840197	-0.48275634694845226
PCDHGA7	0.0034459381239529	8.412323675297822	9.59412520047898	8.739445077786852	5.794573721858463	5.2662665066018	5.287278431512794	5.449372886657687	8.915297984521217	-0.48256241008870154
FKRP	0.0209138715556517	11.478451833479822	9.381526656422386	12.37819350975382	8.13584461679433	6.377328150401802	5.811056843934726	6.774743203710286	11.079390666552008	-0.4822017684107891
PIK3AP1	0.0003121979008352	8.077590446458602	8.614594806457115	8.458090521417484	5.532407137176365	4.916637829209107	4.929961682151406	5.126335549512293	8.383425258111068	-0.4821831792552311
CDC14A	0.0175084972558293	5.663635569178942	4.505899308756942	5.769444017808682	3.4757873842822957	2.679312181982041	3.591624957045159	3.2489081744364987	5.312992965248188	-0.48215571685232156
FOLR1	0.0066119769271043	3.81229253319909	3.5084618343915888	3.969166464721868	2.048341268154026	2.1455423760741645	2.714872497905973	2.302918714044721	3.763306944104182	-0.4814816699400844
EIF2S2	0.0063695359162249	23.25955134779632	21.83255224630683	24.31484337733663	14.94779468514377	11.760252764897896	15.77556677332398	14.161204741121884	23.135648990479925	-0.48124403811327127
RP11-666A8.8	0.0054961968134672	4.6691886470630735	3.915395189081007	4.446960789298241	2.7453812886763327	2.386034605265199	2.8464114662185644	2.659275786720032	4.343848208480774	-0.4810917021932408
DLC1	0.0287378808388566	2.023132900690939	2.0111064666733647	1.9624102110390176	1.4671504554667305	0.9868231637076498	1.2178148574759884	1.2239294922167894	1.998883192801107	-0.4809176184436014
PCDHGA3	0.0047443903506328	9.236690317867046	10.614970169220513	9.706561178412032	6.371377971111106	5.796337723588105	5.941178478402276	6.036298057700495	9.852740555166529	-0.4803868365422007
PCDHGB6	0.0037311240832111	6.7203476690009225	7.6692128695058095	7.007101693715128	4.627594793593536	4.194814082924627	4.291235895236902	4.371214923918355	7.132220744073954	-0.4800315140350545
PCDHGA2	0.0024876048966775	6.879986977955803	7.722882233411	7.070650911976995	4.662500749383481	4.225641988672391	4.40510705334779	4.431083263801221	7.224506707781266	-0.47932767895759815
NOS2	0.0155881166400071	3.033801061784697	3.604365098810673	3.160467801126495	2.481618050393446	1.7661674192600358	1.7674593077206469	2.0050815924580427	3.266211320573955	-0.47848971738909596
TSEN15	0.0001652927820118	19.55110032625805	18.252495473084256	18.950060855443574	10.874289528070122	12.130567357457297	11.838186195397688	11.614347693641703	18.917885551595294	-0.47841491313727846
NUDT11	0.0366537781518361	28.71913829148961	24.59674851146657	21.80861438900381	15.704494948487609	14.628912745953892	15.80819622334125	15.380534639260917	25.041500397319997	-0.47800491733363504
KCTD9	0.0140464757309758	1.7487941294983187	2.043849754786565	2.061026277263959	1.4439563261196662	0.9679621578978078	1.1834869176838485	1.1984684672337742	1.9512233871829476	-0.47798639025186346
PCDHGA1	0.0056590763186322	7.244636074548232	8.370982775896945	7.761697869666136	5.040219629731892	4.688301325038657	4.63728342179244	4.7886014588543295	7.792438906703771	-0.47751813213679173
PPP1R3B	0.0038895004285364	1.1791131464832991	1.2217618285934262	1.352367705132048	0.7917240121810569	0.7165737847043041	0.7997870341081977	0.7693616103311863	1.2510808934029243	-0.47684532688402803
PHLDA3	0.0097134028947773	2.9592968017529206	3.0327836403773243	3.537754800866386	1.80709248132998	2.330733403133616	1.7230524583978148	1.953626114287137	3.1766117476655436	-0.4767754113112063
PCDHGC5	0.0052187206377945	9.087775827841345	10.471684551689108	9.486974280660982	6.283747877099789	5.673553251070615	5.91919492948779	5.958832019219398	9.682144886730478	-0.47609722716165137
RP11-146F11.1	0.0011744936711615	9.592053574820524	9.11387291080358	8.883055420844046	5.528202038477359	5.648360709025192	5.812251599843205	5.662938115781919	9.19632730215605	-0.47558060065454594
PCDHGB3	0.0037487705555785	9.817134394621108	10.98255264977872	10.127270643744138	6.595832585151039	6.176871632140642	6.293604505700759	6.355436240997481	10.308985896047988	-0.47448985899866963
PCDHGA9	0.0051845411426831	9.460563370706211	10.909257597599815	10.07900640972662	6.601929335450831	6.04452566705789	6.129023209196134	6.258492737234952	10.149609126010882	-0.4742920809739773
EGR2	0.0346720825546404	2.5224584641095067	2.969346888212614	2.2068017676944947	1.420110348752731	1.6677859937941628	1.66087688055351	1.5829244077001345	2.566202373338872	-0.4739686288364074
PYROXD1	0.0112660771741489	1.3688664190439557	1.2148714928416902	1.2178148574759884	0.6352923715919582	0.9148369619563388	0.7991391233081185	0.7830894856188052	1.267184256453878	-0.47222452387814995
PCDHGB4	0.0053093123927855	6.519868535507446	7.575114483436814	6.8630321954900495	4.602964502519469	4.113568855467644	4.236656218368187	4.3177298587851	6.986005071478104	-0.4721050571611155
